ref,start,word,kind,reason,context_before,context_after
Mark.10.11,53,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        und  er spricht  zu ihnen : Wer irgend sein Weib entlassen und  eine andere heiraten  wird, begeht Ehebruch gegen sie .","
        und  er spricht  zu ihnen : Wer irgend seine Frau entlassen und  eine andere heiraten  wird, begeht Ehebruch gegen sie ."
Mark.10.12,32,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und 
        wenn  ein Weib ihren Mann entlassen und  einen anderen heiraten  wird, so begeht  sie Ehebruch .","
        Und 
        wenn  eine Frau ihren Mann entlassen und  einen anderen heiraten  wird, so begeht  sie Ehebruch ."
Mark.10.29,160,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jesus 
        antwortete  und sprach : Wahrlich , ich sage euch : Da ist niemand , der Haus oder Brüder oder Schwestern oder Vater oder Mutter  [oder Weib ]oder Kinder oder Äcker verlassen  hat um meinet  - und  um des Evangeliums willen ,","
        Jesus 
        antwortete  und sprach : Wahrlich , ich sage euch : Da ist niemand , der Haus oder Brüder oder Schwestern oder Vater oder Mutter  [oder Frau ]oder Kinder oder Äcker verlassen  hat um meinet  - und  um des Evangeliums willen ,"
Mark.12.19,95,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Lehrer , Moses  hat uns geschrieben : Wenn jemandes Bruder stirbt und hinterläßt  ein Weib und hinterläßt keine Kinder , daß sein Bruder sein Weib nehme und seinem Bruder Samen erwecke .","
        Lehrer , Moses  hat uns geschrieben : Wenn jemandes Bruder stirbt und hinterlässt  eine Frau und hinterlässt keine Kinder , dass sein Bruder seine Frau nehme und seinem Bruder Samen erwecke ."
Mark.12.19,151,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Lehrer , Moses  hat uns geschrieben : Wenn jemandes Bruder stirbt und hinterläßt  ein Weib und hinterläßt keine Kinder , daß sein Bruder sein Weib nehme und seinem Bruder Samen erwecke .","
        Lehrer , Moses  hat uns geschrieben : Wenn jemandes Bruder stirbt und hinterlässt  eine Frau und hinterlässt keine Kinder , dass sein Bruder seine Frau nehme und seinem Bruder Samen erwecke ."
Mark.12.20,50,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Es waren sieben Brüder . Und  der erste nahm  ein Weib ; und  als er starb , hinterließ  er keinen Samen ;","Es waren sieben Brüder . Und  der erste nahm  eine Frau ; und  als er starb , hinterließ  er keinen Samen ;"
Mark.12.22,109,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  die sieben  [nahmen sie und ]hinterließen keinen Samen . Am letzten  von allen starb auch  das Weib .","
        Und  die sieben  [nahmen sie und ]hinterließen keinen Samen . Am letzten  von allen starb auch  die Frau ."
Mark.12.23,70,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        In  der Auferstehung , wenn  sie auferstehen  werden, wessen Weib  von ihnen  wird sie sein ? denn  die sieben haben sie  zum Weibe gehabt .","
        In  der Auferstehung , wenn  sie auferstehen  werden, wessen Frau  von ihnen  wird sie sein ? denn  die sieben haben sie  zur Frau gehabt ."
Mark.12.23,135,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        In  der Auferstehung , wenn  sie auferstehen  werden, wessen Weib  von ihnen  wird sie sein ? denn  die sieben haben sie  zum Weibe gehabt .","
        In  der Auferstehung , wenn  sie auferstehen  werden, wessen Frau  von ihnen  wird sie sein ? denn  die sieben haben sie  zur Frau gehabt ."
Mark.14.3,119,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  als er in Bethanien war , in  dem Hause Simons , des Aussätzigen , kam , während er  zu Tische  lag, ein Weib , die ein Alabasterfläschchen  mit Salbe  von echter , kostbarer Narde hatte ; und  sie zerbrach  das Fläschchen  und goß  es auf sein Haupt .","
        Und  als er in Bethanien war , in  dem Hause Simons , des Aussätzigen , kam , während er  zu Tische  lag, eine Frau , die ein Alabasterfläschchen  mit Salbe  von echter , kostbarer Narde hatte ; und  sie zerbrach  das Fläschchen  und goss  es auf sein Haupt ."
Luke.1.5,138,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Es war in  den Tagen Herodes' , des Königs  von Judäa , ein gewisser Priester , mit Namen Zacharias , aus  der Abteilung Abias ; und sein Weib  war aus  den Töchtern Aarons , und ihr Name Elisabeth .","Es war in  den Tagen Herodes' , des Königs  von Judäa , ein gewisser Priester , mit Namen Zacharias , aus  der Abteilung Abias ; und seine Frau  war aus  den Töchtern Aarons , und ihr Name Elisabeth ."
Luke.1.13,104,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Der Engel aber sprach zu ihm : Fürchte dich nicht , Zacharias , denn dein Flehen  ist erhört , und dein Weib Elisabeth  wird dir  einen Sohn gebären , und  du sollst seinen Namen Johannes heißen .","Der Engel aber sprach zu ihm : Fürchte dich nicht , Zacharias , denn dein Flehen  ist erhört , und deine Frau Elisabeth  wird dir  einen Sohn gebären , und  du sollst seinen Namen Johannes heißen ."
Luke.1.18,145,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und 
        Zacharias 
        sprach 
        zu  dem Engel : Woran  soll ich dies erkennen ? denn ich bin  ein alter Mann , und mein Weib  ist weit vorgerückt in ihren Tagen .","
        Und 
        Zacharias 
        sprach 
        zu  dem Engel : Woran  soll ich dies erkennen ? denn ich bin  ein alter Mann , und meine Frau  ist weit vorgerückt in ihren Tagen ."
Luke.1.24,83,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Nach 
        diesen 
        Tagen 
        aber  wurde Elisabeth , sein Weib , schwanger und verbarg sich fünf Monate , indem sie sagte :","
        Nach 
        diesen 
        Tagen 
        aber  wurde Elisabeth , seine Frau , schwanger und verbarg sich fünf Monate , indem sie sagte :"
Luke.2.5,60,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"um sich einschreiben zu lassen mit Maria , seinem verlobten Weibe , welche schwanger war .","um sich einschreiben zu lassen mit Maria , seiner verlobten Frau , welche schwanger war ."
Luke.3.19,83,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Herodes 
        aber , der Vierfürst , weil er wegen  der Herodias , des Weibes seines Bruders , und wegen alles Bösen , das Herodes  getan hatte , von ihm  gestraft wurde ,","
        Herodes 
        aber , der Vierfürst , weil er wegen  der Herodias , der Frau seines Bruders , und wegen alles Bösen , das Herodes  getan hatte , von ihm  gestraft wurde ,"
Luke.4.26,119,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        und 
        zu 
        keiner  von ihnen wurde Elias gesandt , als nur nach Sarepta  in Sidonia , zu  einem Weibe , einer Witwe .","
        und 
        zu 
        keiner  von ihnen wurde Elias gesandt , als nur nach Sarepta  in Sidonia , zu  einer Frau , einer Witwe ."
Luke.6.38,133,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        Gebet , und  es wird euch  gegeben werden : ein gutes , gedrücktes und gerütteltes und überlaufendes Maß  wird man in euren Schoß geben ; denn  mit demselben Maße , mit welchem  ihr messet , wird euch wieder  gemessen werden .","
        Gebet , und  es wird euch  gegeben werden : ein gutes , gedrücktes und gerütteltes und überlaufendes Maß  wird man in euren Schoß geben ; denn  mit demselben Maße , mit welchem  ihr messet , wird euch wieder  gemessen werden ."
Luke.7.37,41,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und 
        siehe , da war ein Weib in  der Stadt , die  eine Sünderin war ; und als sie erfahren hatte , daß  er in  dem Hause  des Pharisäers  zu Tische liege , brachte  sie eine Alabasterflasche  mit Salbe ;","
        Und 
        siehe , da war eine Frau in  der Stadt , die  eine Sünderin war ; und als sie erfahren hatte , dass  er in  dem Hause  des Pharisäers  zu Tische liege , brachte  sie eine Alabasterflasche  mit Salbe ;"
Luke.7.39,175,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als es aber  der Pharisäer sah , der ihn geladen  hatte, sprach  er bei  sich selbst  und sagte : Wenn dieser  ein Prophet wäre , so würde er erkennen , wer und  was für  ein Weib  es ist, die ihn anrührt ; denn  sie ist  eine Sünderin .","Als es aber  der Pharisäer sah , der ihn geladen  hatte, sprach  er bei  sich selbst  und sagte : Wenn dieser  ein Prophet wäre , so würde er erkennen , wer und  was für  eine Frau  es ist, die ihn anrührt ; denn  sie ist  eine Sünderin ."
Luke.7.44,27,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  sich zu  dem Weibe wendend , sprach  er zu Simon : Siehst du dieses Weib ? Ich bin in dein Haus gekommen , du hast mir kein Wasser auf meine Füße gegeben ; diese aber  hat meine Füße  mit Tränen benetzt und  mit ihren Haaren getrocknet .","
        Und  sich zu  der Frau wendend , sprach  er zu Simon : Siehst du diese Frau ? Ich bin in dein Haus gekommen , du hast mir kein Wasser auf meine Füße gegeben ; diese aber  hat meine Füße  mit Tränen benetzt und  mit ihren Haaren getrocknet ."
Luke.7.44,82,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  sich zu  dem Weibe wendend , sprach  er zu Simon : Siehst du dieses Weib ? Ich bin in dein Haus gekommen , du hast mir kein Wasser auf meine Füße gegeben ; diese aber  hat meine Füße  mit Tränen benetzt und  mit ihren Haaren getrocknet .","
        Und  sich zu  der Frau wendend , sprach  er zu Simon : Siehst du diese Frau ? Ich bin in dein Haus gekommen , du hast mir kein Wasser auf meine Füße gegeben ; diese aber  hat meine Füße  mit Tränen benetzt und  mit ihren Haaren getrocknet ."
Luke.7.50,23,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Er sprach aber zu  dem Weibe : Dein Glaube  hat dich errettet ; gehe hin  in Frieden .,Er sprach aber zu  der Frau : Dein Glaube  hat dich errettet ; gehe hin  in Frieden .
Luke.8.3,36,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        und 
        Johanna , das Weib Chusas , des Verwalters Herodes' , und Susanna und viele andere  Weiber, die ihm dienten mit ihrer Habe .","
        und 
        Johanna , die Frau Chusas , des Verwalters Herodes' , und Susanna und viele andere  Frauen, die ihm dienten mit ihrer Habe ."
Luke.8.43,18,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  ein Weib , das seit zwölf Jahren  mit einem Blutfluß  behaftet war , welche , obgleich sie ihren ganzen Lebensunterhalt an  die Ärzte verwandt  hatte, von niemand geheilt  werden konnte ,","
        Und  eine Frau , die seit zwölf Jahren  mit einem Blutfluss  behaftet war , welche , obgleich sie ihren ganzen Lebensunterhalt an  die Ärzte verwandt  hatte, von niemand geheilt  werden konnte ,"
Luke.8.47,8,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als das Weib aber sah , daß  sie nicht  verborgen blieb , kam  sie zitternd und fiel  vor ihm nieder  und verkündete vor  dem ganzen Volk , um welcher Ursache  willen sie ihn  angerührt habe , und wie  sie alsbald  geheilt worden sei .","Als die Frau aber sah , dass  sie nicht  verborgen blieb , kam  sie zitternd und fiel  vor ihm nieder  und verkündete vor  dem ganzen Volk , um welcher Ursache  willen sie ihn  angerührt habe , und wie  sie alsbald  geheilt worden sei ."
Luke.10.38,91,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Es geschah aber , als sie  ihres Weges zogen , daß er in  ein Dorf kam ; und  ein gewisses Weib , mit Namen Martha , nahm ihn in ihr Haus auf .","Es geschah aber , als sie  ihres Weges zogen , dass er in  ein Dorf kam ; und  eine gewisse Frau , mit Namen Martha , nahm ihn in ihr Haus auf ."
Luke.11.8,177,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Ich sage euch , wenn  er auch nicht aufstehen und ihm  geben wird , weil  er sein Freund ist , so wird er wenigstens um seiner Unverschämtheit willen aufstehen  und ihm geben , soviel  er bedarf .","Ich sage euch , wenn  er auch nicht aufstehen und ihm  geben wird , weil  er sein Freund ist , so wird er wenigstens um seiner Unverschämtheit willen aufstehen  und ihm geben , soviel  er bedarf ."
Luke.11.27,60,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Es geschah aber , indem er dies sagte , erhob  ein gewisses Weib aus  der Volksmenge  ihre Stimme und sprach  zu ihm : Glückselig  der Leib , der dich getragen , und  die Brüste , die  du gesogen hast !","Es geschah aber , indem er dies sagte , erhob  eine gewisse Frau aus  der Volksmenge  ihre Stimme und sprach  zu ihm : Glückselig  der Leib , der dich getragen , und  die Brüste , die  du gesogen hast !"
Luke.12.3,20,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        deswegen , soviel  ihr in  der Finsternis  gesprochen haben werdet , wird im Lichte gehört  werden, und was  ihr ins Ohr  gesprochen haben werdet in  den Kammern , wird auf  den Dächern  ausgerufen werden .","
        deswegen , soviel  ihr in  der Finsternis  gesprochen haben werdet , wird im Lichte gehört  werden, und was  ihr ins Ohr  gesprochen haben werdet in  den Kammern , wird auf  den Dächern  ausgerufen werden ."
Luke.13.11,43,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und 
        siehe , [da war ]ein Weib , die achtzehn Jahre  einen Geist  der Schwachheit hatte ; und  sie war zusammengekrümmt und gänzlich unfähig , sich aufzurichten .","
        Und 
        siehe , [da war ]eine Frau , die achtzehn Jahre  einen Geist  der Schwachheit hatte ; und  sie war zusammengekrümmt und gänzlich unfähig , sich aufzurichten ."
Luke.13.12,62,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als aber Jesus sie sah , rief er  ihr zu und sprach  zu ihr : Weib , du bist gelöst  von deiner Schwachheit !","Als aber Jesus sie sah , rief er  ihr zu und sprach  zu ihr : Frau , du bist gelöst  von deiner Schwachheit !"
Luke.13.21,46,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Es ist gleich  einem Sauerteig , welchen  ein Weib nahm und unter drei Maß Mehl verbarg , bis  es ganz  durchsäuert war .","Es ist gleich  einem Sauerteig , welchen  eine Frau nahm und unter drei Maß Mehl verbarg , bis  es ganz  durchsäuert war ."
Luke.14.20,48,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  ein anderer sprach : Ich habe ein Weib geheiratet , und darum kann  ich nicht kommen .","
        Und  ein anderer sprach : Ich habe eine Frau geheiratet , und darum kann  ich nicht kommen ."
Luke.14.26,81,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn jemand zu mir kommt und haßt nicht seinen Vater und  seine Mutter und  sein Weib und  seine Kinder und  seine Brüder und Schwestern , dazu aber auch  sein eigenes Leben , so kann er nicht mein Jünger sein ;","Wenn jemand zu mir kommt und hasst nicht seinen Vater und  seine Mutter und  seine Frau und  seine Kinder und  seine Brüder und Schwestern , dazu aber auch  sein eigenes Leben , so kann er nicht mein Jünger sein ;"
Luke.15.8,40,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Oder 
        welches 
        Weib , das zehn Drachmen hat , zündet nicht , wenn  sie eine Drachme verliert , eine Lampe an und kehrt  das Haus und sucht sorgfältig , bis  sie sie findet ?","
        Oder 
        welche 
        Frau , die zehn Drachmen hat , zündet nicht , wenn  sie eine Drachme verliert , eine Lampe an und kehrt  das Haus und sucht sorgfältig , bis  sie sie findet ?"
Luke.16.18,26,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jeder , der sein Weib entläßt und  eine andere heiratet , begeht Ehebruch ; und jeder , der die von  einem Manne Entlassene heiratet , begeht Ehebruch .","
        Jeder , der seine Frau entlässt und  eine andere heiratet , begeht Ehebruch ; und jeder , der die von  einem Manne Entlassene heiratet , begeht Ehebruch ."
Luke.16.22,81,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Es geschah aber , daß der Arme starb und von  den Engeln  getragen wurde in  den Schoß Abrahams . Es starb aber auch  der Reiche und  wurde begraben .","Es geschah aber , dass der Arme starb und von  den Engeln  getragen wurde in  den Schoß Abrahams . Es starb aber auch  der Reiche und  wurde begraben ."
Luke.17.32,27,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Gedenket  an Lots Weib !","
        Gedenket  an Lots Frau !"
Luke.18.29,109,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Er aber sprach  zu ihnen : Wahrlich , ich sage euch : Es ist niemand , der Haus oder Eltern oder Brüder oder Weib oder Kinder verlassen  hat um  des Reiches Gottes willen ,","Er aber sprach  zu ihnen : Wahrlich , ich sage euch : Es ist niemand , der Haus oder Eltern oder Brüder oder Frau oder Kinder verlassen  hat um  des Reiches Gottes willen ,"
Luke.20.28,89,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und sagten : Lehrer , Moses  hat uns geschrieben : Wenn jemandes Bruder stirbt , der ein Weib hat , und dieser kinderlos stirbt , daß sein Bruder  das Weib nehme und seinem Bruder Samen erwecke .","und sagten : Lehrer , Moses  hat uns geschrieben : Wenn jemandes Bruder stirbt , der eine Frau hat , und dieser kinderlos stirbt , dass sein Bruder  die Frau nehme und seinem Bruder Samen erwecke ."
Luke.20.28,151,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und sagten : Lehrer , Moses  hat uns geschrieben : Wenn jemandes Bruder stirbt , der ein Weib hat , und dieser kinderlos stirbt , daß sein Bruder  das Weib nehme und seinem Bruder Samen erwecke .","und sagten : Lehrer , Moses  hat uns geschrieben : Wenn jemandes Bruder stirbt , der eine Frau hat , und dieser kinderlos stirbt , dass sein Bruder  die Frau nehme und seinem Bruder Samen erwecke ."
Luke.20.29,54,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Es waren nun sieben Brüder . Und  der erste nahm  ein Weib  und starb kinderlos ;,Es waren nun sieben Brüder . Und  der erste nahm  eine Frau  und starb kinderlos ;
Luke.20.30,37,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        und  der zweite  [nahm  das Weib , und dieser starb kinderlos ;]","
        und  der zweite  [nahm  die Frau , und dieser starb kinderlos ;]"
Luke.20.32,60,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Zuletzt 
        aber  [von allen ]starb auch  das Weib .","
        Zuletzt 
        aber  [von allen ]starb auch  die Frau ."
Luke.20.33,43,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        In  der Auferstehung nun , wessen Weib  von ihnen  wird sie ? denn  die sieben hatten sie  zum Weibe .","
        In  der Auferstehung nun , wessen Frau  von ihnen  wird sie ? denn  die sieben hatten sie  zur Frau ."
Luke.20.33,104,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        In  der Auferstehung nun , wessen Weib  von ihnen  wird sie ? denn  die sieben hatten sie  zum Weibe .","
        In  der Auferstehung nun , wessen Frau  von ihnen  wird sie ? denn  die sieben hatten sie  zur Frau ."
Luke.22.57,39,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Er aber verleugnete  [ihn ]und sagte : Weib , ich kenne ihn nicht .","Er aber verleugnete  [ihn ]und sagte : Frau , ich kenne ihn nicht ."
John.1.18,121,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        Niemand 
        hat 
        Gott 
        jemals 
        gesehen ; der eingeborene Sohn , der in  des Vaters Schoß ist , der hat  ihn kundgemacht .","
        Niemand 
        hat 
        Gott 
        jemals 
        gesehen ; der eingeborene Sohn , der in  des Vaters Schoß ist , der hat  ihn kundgemacht ."
John.2.4,79,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jesus 
        spricht  zu ihr : Was  habe ich mit dir  zu schaffen , Weib ? Meine Stunde ist  noch nicht gekommen .","
        Jesus 
        spricht  zu ihr : Was  habe ich mit dir  zu schaffen , Frau ? Meine Stunde ist  noch nicht gekommen ."
John.4.7,14,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da kommt  ein Weib aus Samaria , Wasser  zu schöpfen . Jesus spricht  zu ihr : Gib mir  zu trinken .","Da kommt  eine Frau aus Samaria , Wasser  zu schöpfen . Jesus spricht  zu ihr : Gib mir  zu trinken ."
John.4.9,17,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das samaritische Weib spricht nun  zu ihm : Wie bittest du , der du ein Jude bist , von mir  zu trinken , die ich ein samaritisches Weib bin ? ( Denn  die Juden verkehren nicht  mit den Samaritern . ) ","Die samaritische Frau spricht nun  zu ihm : Wie bittest du , der du ein Jude bist , von mir  zu trinken , die ich eine samaritische Frau bin ? ( Denn  die Juden verkehren nicht  mit den Samaritern . ) "
John.4.9,132,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das samaritische Weib spricht nun  zu ihm : Wie bittest du , der du ein Jude bist , von mir  zu trinken , die ich ein samaritisches Weib bin ? ( Denn  die Juden verkehren nicht  mit den Samaritern . ) ","Die samaritische Frau spricht nun  zu ihm : Wie bittest du , der du ein Jude bist , von mir  zu trinken , die ich eine samaritische Frau bin ? ( Denn  die Juden verkehren nicht  mit den Samaritern . ) "
John.4.11,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das Weib spricht  zu ihm : Herr , du hast kein Schöpfgefäß , und  der Brunnen ist tief ; woher  hast du denn  das lebendige Wasser ?","Die Frau spricht  zu ihm : Herr , du hast kein Schöpfgefäß , und  der Brunnen ist tief ; woher  hast du denn  das lebendige Wasser ?"
John.4.15,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das Weib spricht zu ihm : Herr , gib mir dieses Wasser , damit  mich nicht dürste  und ich nicht hierher komme , um zu schöpfen .","Die Frau spricht zu ihm : Herr , gib mir dieses Wasser , damit  mich nicht dürste  und ich nicht hierher komme , um zu schöpfen ."
John.4.17,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Das Weib antwortete und sprach : Ich habe keinen Mann . Jesus spricht  zu ihr : Du hast recht gesagt : Ich habe keinen Mann ;,Die Frau antwortete und sprach : Ich habe keinen Mann . Jesus spricht  zu ihr : Du hast recht gesagt : Ich habe keinen Mann ;
John.4.19,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das Weib spricht  zu ihm : Herr , ich sehe , daß du  ein Prophet bist .","Die Frau spricht  zu ihm : Herr , ich sehe , dass du  ein Prophet bist ."
John.4.21,42,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jesus 
        spricht  zu ihr : Weib , glaube mir , es kommt  die Stunde , da  ihr weder auf diesem Berge , noch in Jerusalem  den Vater anbeten  werdet.","
        Jesus 
        spricht  zu ihr : Frau , glaube mir , es kommt  die Stunde , da  ihr weder auf diesem Berge , noch in Jerusalem  den Vater anbeten  werdet."
John.4.25,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das Weib spricht  zu ihm : Ich weiß , daß  der Messias kommt , welcher Christus  genannt wird ; wenn jener kommt , wird er uns alles verkündigen .","Die Frau spricht  zu ihm : Ich weiß , dass  der Messias kommt , welcher Christus  genannt wird ; wenn jener kommt , wird er uns alles verkündigen ."
John.4.27,149,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und 
        über 
        diesem 
        kamen 
        seine 
        Jünger 
        und 
        verwunderten  sich, daß er mit  einem Weibe redete . Dennoch sagte niemand : Was  suchst du ? oder : Was  redest du mit ihr ?","
        Und 
        über 
        diesem 
        kamen 
        seine 
        Jünger 
        und 
        verwunderten  sich, dass er mit  einer Frau redete . Dennoch sagte niemand : Was  suchst du ? oder : Was  redest du mit ihr ?"
John.4.28,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Das Weib nun ließ ihren Wasserkrug  stehen und  ging weg in  die Stadt und sagt  zu den Leuten :,Die Frau nun ließ ihren Wasserkrug  stehen und  ging weg in  die Stadt und sagt  zu den Leuten :
John.4.39,137,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Aus 
        jener 
        Stadt 
        aber 
        glaubten 
        viele  von den Samaritern an ihn um  des Wortes  des Weibes willen , welches bezeugte : Er hat mir alles gesagt , was irgend  ich getan habe .","
        Aus 
        jener 
        Stadt 
        aber 
        glaubten 
        viele  von den Samaritern an ihn um  des Wortes  der Frau willen , welches bezeugte : Er hat mir alles gesagt , was irgend  ich getan habe ."
John.4.42,33,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        und  sie sagten  zu dem Weibe : Wir glauben nicht  mehr um deines Redens willen , denn  wir selbst  haben gehört und wissen , daß dieser wahrhaftig  der Heiland  der Welt ist .","
        und  sie sagten  zu der Frau : Wir glauben nicht  mehr um deines Redens willen , denn  wir selbst  haben gehört und wissen , dass dieser wahrhaftig  der Heiland  der Welt ist ."
