ref,start,word,kind,reason,context_before,context_after
Jer.31.22,128,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wie lange willst du dich  hin und her wenden, du abtrünnige Tochter ? Denn Jehova  hat ein Neues geschaffen  auf der Erde : Das Weib  wird den Mann  umgeben.","Wie lange willst du dich  hin und her wenden, du abtrünnige Tochter ? Denn der HERR  hat ein Neues geschaffen  auf der Erde : Die Frau  wird den Mann  umgeben."
Jer.33.16,144,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"In jenen Tagen wird Juda  gerettet werden  und Jerusalem  in Sicherheit wohnen ; und dies wird der Name sein, mit welchem man es benennen wird: Jehova, unsere Gerechtigkeit .","In jenen Tagen wird Juda  gerettet werden  und Jerusalem  in Sicherheit wohnen ; und dies wird der Name sein, mit welchem man es benennen wird: HERR, unsere Gerechtigkeit ."
Jer.42.20,72,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Denn ihr  habt um den Preis eurer Seelen  geirrt. Denn ihr habt mich an Jehova , euren Gott , gesandt  und gesprochen: Bete für uns zu Jehova , unserem Gott ; und nach allem, was Jehova , unser Gott , sagen  wird, also tue uns kund, und wir werden  es tun .","Denn ihr  habt um den Preis eurer Seelen  geirrt. Denn ihr habt mich an HERR , euren Gott , gesandt  und gesprochen: Bete für uns zu dem HERRN , unserem Gott ; und nach allem, was der HERR , unser Gott , sagen  wird, also tue uns kund, und wir werden  es tun ."
Jer.44.7,164,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  nun, so spricht Jehova , der Gott  der Heerscharen , der Gott Israels : Warum begehet ihr eine so große  Übeltat wider eure Seelen , um euch Mann und Weib , Kind  und Säugling aus Juda  auszurotten, so daß ihr euch keinen Überrest übriglasset;","
        Und  nun, so spricht der HERR , der Gott  der Heerscharen , der Gott Israels : Warum begehet ihr eine so große  Übeltat wider eure Seelen , um euch Mann und Frau , Kind  und Säugling aus Juda  auszurotten, so dass ihr euch keinen Überrest übriglasset;"
Jer.44.21,194,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Das Räuchern , mit welchem ihr in den Städten Judas und auf  den Straßen von Jerusalem  geräuchert habt, ihr und eure Väter , eure Könige  und eure Fürsten  und das Volk  des Landes  -hat nicht Jehova  daran gedacht , und ist es ihm nicht in den Sinn gekommen?","Das Räuchern , mit welchem ihr in den Städten Judas und auf  den Straßen von Jerusalem  geräuchert habt, ihr und eure Väter , eure Könige  und eure Fürsten  und das Volk  des Landes  -hat nicht HERR  daran gedacht , und ist es ihm nicht in den Sinn gekommen?"
Jer.46.10,35,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Aber selbiger Tag  ist dem Herrn , Jehova der Heerscharen , ein Tag  der Rache , um sich  zu rächen  an seinen Widersachern; und fressen  wird das Schwert und  sich sättigen , und sich laben an ihrem Blute. Denn der Herr , Jehova der Heerscharen , hat ein Schlachtopfer  im Lande  des Nordens, am Strome Euphrat .","Aber selbiger Tag  ist dem Herrn , HERR der Heerscharen , ein Tag  der Rache , um sich  zu rächen  an seinen Widersachern; und fressen  wird das Schwert und  sich sättigen , und sich laben an ihrem Blute. Denn der Herr , HERR der Heerscharen , hat ein Schlachtopfer  im Lande  des Nordens, am Strome Euphrat ."
Jer.48.41,136,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Kerijoth ist eingenommen, und die Festen sind  erobert. Und das Herz  der Helden Moabs wird  an selbigem Tage  sein wie das Herz  eines Weibes  in Kindesnöten .","Kerijoth ist eingenommen, und die Festen sind  erobert. Und das Herz  der Helden Moabs wird  an selbigem Tage  sein wie das Herz  einer Frau  in Kindesnöten ."
Jer.49.22,175,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Siehe, wie der Adler  zieht er herauf  und fliegt  und breitet  seine Flügel  aus über Bozra ; und das Herz  der Helden Edoms  wird an selbigem Tage  sein wie das Herz  eines Weibes  in Kindesnöten .","Siehe, wie der Adler  zieht er herauf  und fliegt  und breitet  seine Flügel  aus über Bozra ; und das Herz  der Helden Edoms  wird an selbigem Tage  sein wie das Herz  einer Frau  in Kindesnöten ."
Jer.50.5,101,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Sie werden nach Zion fragen , indem ihr Angesicht  dahin gerichtet ist: Kommet und schließet euch an Jehova  an mit einem ewigen Bunde , der nicht  vergessen werde! -","Sie werden nach Zion fragen , indem ihr Angesicht  dahin gerichtet ist: Kommet und schließet euch an HERR  an mit einem ewigen Bunde , der nicht  vergessen werde! -"
Jer.51.12,139,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Erhebet das Panier  gegen die Mauern  von Babel  hin, verschärfet die Bewachung, stellet Wächter auf , bereitet  die Hinterhalte! Denn wie Jehova  es sich  vorgenommen, also führt er  aus, was er über die Bewohner von Babel geredet hat .","Erhebet das Panier  gegen die Mauern  von Babel  hin, verschärfet die Bewachung, stellet Wächter auf , bereitet  die Hinterhalte! Denn wie HERR  es sich  vorgenommen, also führt er  aus, was er über die Bewohner von Babel geredet hat ."
Jer.51.14,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova 
        der 
        Heerscharen 
        hat  bei sich selbst  geschworen: Habe ich dich auch mit Menschen  gefüllt wie mit Heuschrecken, so wird man doch Triumphgeschrei über dich anstimmen!","
        HERR 
        der 
        Heerscharen 
        hat  bei sich selbst  geschworen: Habe ich dich auch mit Menschen  gefüllt wie mit Heuschrecken, so wird man doch Triumphgeschrei über dich anstimmen!"
Jer.51.22,41,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und mit dir zerschmettere  ich Mann  und Weib , und mit dir zerschmettere  ich Greis und Knaben , und mit dir zerschmettere  ich Jüngling  und Jungfrau ;","und mit dir zerschmettere  ich Mann  und Frau , und mit dir zerschmettere  ich Greis und Knaben , und mit dir zerschmettere  ich Jüngling  und Jungfrau ;"
Jer.51.55,5,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Denn Jehova verwüstet Babel und  tilgt aus demselben das laute Getöse; und  es brausen  seine Wogen wie große Wasser , es erschallt  das Geräusch ihres Getöses.","Denn HERR verwüstet Babel und  tilgt aus demselben das laute Getöse; und  es brausen  seine Wogen wie große Wasser , es erschallt  das Geräusch ihres Getöses."
Jer.52.34,92,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"und sein Unterhalt: Ein beständiger Unterhalt wurde ihm  von dem König  von Babel gegeben , soviel er täglich  bedurfte, bis zum Tage  seines Todes , alle Tage  seines Lebens .","und sein Unterhalt: Ein beständiger Unterhalt wurde ihm  von dem König  von Babel gegeben , soviel er täglich  bedurfte, bis zum Tage  seines Todes , alle Tage  seines Lebens ."
Lam.3.18,70,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,Und ich sprach : Dahin  ist meine Lebenskraft und meine Hoffnung  auf Jehova .,Und ich sprach : Dahin  ist meine Lebenskraft und meine Hoffnung  auf HERR .
Lam.3.55,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , ich habe deinen Namen  angerufen aus  der tiefsten Grube .","
        HERR , ich habe deinen Namen  angerufen aus  der tiefsten Grube ."
Lam.3.64,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , erstatte ihnen  Vergeltung nach dem Werke  ihrer Hände !","
        HERR , erstatte ihnen  Vergeltung nach dem Werke  ihrer Hände !"
Lam.5.21,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , bringe  uns zu dir zurück, daß wir umkehren ; erneuere  unsere Tage  wie vor  alters!","
        HERR , bringe  uns zu dir zurück, dass wir umkehren ; erneuere  unsere Tage  wie vor  alters!"
Ezek.13.6,93,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Sie  schauten Eitles und  Lügenwahrsagung, die da sagen : ""Spruch Jehovas!"", obwohl Jehova sie nicht gesandt hat ; und  sie ließen hoffen, daß ihr Wort  erfüllt würde.","
        Sie  schauten Eitles und  Lügenwahrsagung, die da sagen : ""Spruch des HERRN!"", obwohl HERR sie nicht gesandt hat ; und  sie ließen hoffen, dass ihr Wort  erfüllt würde."
Ezek.16.32,20,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,das ehebrecherische Weib nimmt  statt ihres Mannes Fremde  an!,die ehebrecherische Frau nimmt  statt ihres Mannes Fremde  an!
Ezek.16.50,94,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"und sie  waren hochmütig und verübten Greuel  vor meinem Angesicht . Und ich tat  sie hinweg, sobald ich es sah .","und sie  waren hochmütig und verübten Gräuel  vor meinem Angesicht . Und ich tat  sie hinweg, sobald ich es sah ."
Ezek.17.10,75,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Und siehe, wenngleich er gepflanzt  ist, wird er  gedeihen? Wird er nicht, sobald der Ostwind  ihn berührt, ganz verdorren ? Auf den Beeten, wo er wächst, wird er verdorren .","Und siehe, wenngleich er gepflanzt  ist, wird er  gedeihen? Wird er nicht, sobald der Ostwind  ihn berührt, ganz verdorren ? Auf den Beeten, wo er wächst, wird er verdorren ."
Ezek.18.6,103,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"auf den Bergen nicht  isset und  seine Augen nicht  erhebt zu  den Götzen  des Hauses Israel , und das Weib  seines Nächsten  nicht verunreinigt  und dem Weibe  in ihrer Unreinigkeit nicht naht,","auf den Bergen nicht  isset und  seine Augen nicht  erhebt zu  den Götzen  des Hauses Israel , und die Frau  seines Nächsten  nicht verunreinigt  und der Frau  in ihrer Unreinigkeit nicht naht,"
Ezek.18.6,154,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"auf den Bergen nicht  isset und  seine Augen nicht  erhebt zu  den Götzen  des Hauses Israel , und das Weib  seines Nächsten  nicht verunreinigt  und dem Weibe  in ihrer Unreinigkeit nicht naht,","auf den Bergen nicht  isset und  seine Augen nicht  erhebt zu  den Götzen  des Hauses Israel , und die Frau  seines Nächsten  nicht verunreinigt  und der Frau  in ihrer Unreinigkeit nicht naht,"
Ezek.18.11,90,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"er selbst aber hat alles dieses nicht getan  wenn er sogar auf den Bergen  isset, und das Weib  seines Nächsten verunreinigt ,","er selbst aber hat alles dieses nicht getan  wenn er sogar auf den Bergen  isset, und die Frau  seines Nächsten verunreinigt ,"
Ezek.18.15,124,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Er isset nicht  auf den Bergen und  erhebt nicht seine Augen  zu den Götzen  des Hauses Israel , er verunreinigt  nicht das Weib  seines Nächsten ,","Er isset nicht  auf den Bergen und  erhebt nicht seine Augen  zu den Götzen  des Hauses Israel , er verunreinigt  nicht die Frau  seines Nächsten ,"
Ezek.22.11,50,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und  der eine hat Greuel  verübt mit dem Weibe  seines Nächsten , und  der andere  hat seine Schwiegertochter  durch Schandtat verunreinigt , und ein  anderer hat in dir seine Schwester, die Tochter  seines Vaters , geschwächt.","
        Und  der eine hat Gräuel  verübt mit der Frau  seines Nächsten , und  der andere  hat seine Schwiegertochter  durch Schandtat verunreinigt , und ein  anderer hat in dir seine Schwester, die Tochter  seines Vaters , geschwächt."
Ezek.24.18,67,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und ich redete  zu dem Volke  am Morgen , und am Abend starb  mein Weib . Und ich tat  am Morgen , wie mir geboten war .","Und ich redete  zu dem Volke  am Morgen , und am Abend starb  meine Frau . Und ich tat  am Morgen , wie mir geboten war ."
Ezek.33.26,90,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Ihr steifet euch auf  euer Schwert , verübet Greuel und  verunreiniget einer  des anderen Weib , und ihr solltet das Land besitzen ?","Ihr steifet euch auf  euer Schwert , verübet Gräuel und  verunreiniget einer  des anderen Frau , und ihr solltet das Land besitzen ?"
Ezek.35.10,126,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Weil du  sprachst: Die beiden  Nationen und die beiden Länder  sollen mein sein, und wir werden es in Besitz  nehmen, da doch Jehova  daselbst war:","Weil du  sprachst: Die beiden  Nationen und die beiden Länder  sollen mein sein, und wir werden es in Besitz  nehmen, da doch HERR  daselbst war:"
Ezek.35.11,214,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"darum, so wahr ich lebe , spricht  der Herr , Jehova, werde ich handeln nach deinem Zorn und  nach deiner Eifersucht, wie du  infolge deines Hasses gegen sie gehandelt hast; und ich werde mich unter ihnen kundtun, sobald ich dich gerichtet habe .","darum, so wahr ich lebe , spricht  der Herr , HERR, werde ich handeln nach deinem Zorn und  nach deiner Eifersucht, wie du  infolge deines Hasses gegen sie gehandelt hast; und ich werde mich unter ihnen kundtun, sobald ich dich gerichtet habe ."
Ezek.36.17,186,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Menschensohn, das Haus Israel wohnte  in seinem Lande , und sie verunreinigten  es durch ihren Weg  und durch ihre Handlungen; ihr Weg  war vor mir  wie die Unreinigkeit  eines unreinen Weibes .","Menschensohn, das Haus Israel wohnte  in seinem Lande , und sie verunreinigten  es durch ihren Weg  und durch ihre Handlungen; ihr Weg  war vor mir  wie die Unreinigkeit  einer unreinen Frau ."
Ezek.40.46,179,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und  die Zelle, deren Vorderseite gegen  Norden liegt, ist für die Priester , welche der Hut  des Altars warten . Das sind die Söhne Zadoks , welche aus den Söhnen Levis Jehova  nahen, um ihm zu dienen .","
        Und  die Zelle, deren Vorderseite gegen  Norden liegt, ist für die Priester , welche der Hut  des Altars warten . Das sind die Söhne Zadoks , welche aus den Söhnen Levis HERR  nahen, um ihm zu dienen ."
Ezek.48.35,82,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,Ringsum achtzehntausend  Ruten. Und der Name der Stadt  soll von  nun an heißen : Jehova daselbst.,Ringsum achtzehntausend  Ruten. Und der Name der Stadt  soll von  nun an heißen : HERR daselbst.
Dan.3.5,0,Sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Sobald ihr den Klang des Hornes, der Pfeife, der Zither, der Sambuke, der Laute, der Sackpfeife, und allerlei  Art von Musik hören werdet , sollt ihr niederfallen  und das goldene Bild anbeten , welches der König Nebukadnezar  aufgerichtet hat .","Sobald ihr den Klang des Hornes, der Pfeife, der Zither, der Sambuke, der Laute, der Sackpfeife, und allerlei  Art von Musik hören werdet , sollt ihr niederfallen  und das goldene Bild anbeten , welches der König Nebukadnezar  aufgerichtet hat ."
Dan.3.7,7,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Darum, sobald alle Völker den  Klang des Hornes, der Pfeife, der Zither, der Sambuke, der Laute, und allerlei  Art von Musik hörten , fielen alle Völker , Völkerschaften und Sprachen nieder , indem sie das goldene Bild  anbeteten, welches der König Nebukadnezar  aufgerichtet hatte.","Darum, sobald alle Völker den  Klang des Hornes, der Pfeife, der Zither, der Sambuke, der Laute, und allerlei  Art von Musik hörten , fielen alle Völker , Völkerschaften und Sprachen nieder , indem sie das goldene Bild  anbeteten, welches der König Nebukadnezar  aufgerichtet hatte."
Dan.4.23,103,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Und daß man gesagt  hat, den Wurzelstock des Baumes  zu lassen  -dein Königtum wird dir wieder werden, sobald du erkannt haben  wirst, daß die Himmel  herrschen.","Und dass man gesagt  hat, den Wurzelstock des Baumes  zu lassen  -dein Königtum wird dir wieder werden, sobald du erkannt haben  wirst, dass die Himmel  herrschen."
Dan.6.20,43,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Dann stand  der König  bei der Morgenröte, sobald es hell wurde, auf und ging eilends  zu der Löwengrube.","Dann stand  der König  bei der Morgenröte, sobald es hell wurde, auf und ging eilends  zu der Löwengrube."
Dan.7.10,21,floß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Ein Strom von Feuer  floß und ging  von ihm aus ; tausend mal  Tausende dienten  ihm, und zehntausend  mal Zehntausende standen vor  ihm. Das Gericht  setzte sich , und Bücher  wurden aufgetan .","Ein Strom von Feuer  floß und ging  von ihm aus ; tausend mal  Tausende dienten  ihm, und zehntausend  mal Zehntausende standen vor  ihm. Das Gericht  setzte sich , und Bücher  wurden aufgetan ."
Dan.9.8,0,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Jehova! Unser ist die Beschämung des Angesichts, unserer Könige , unserer Fürsten und  unserer Väter , weil wir gegen dich gesündigt  haben.","HERR! Unser ist die Beschämung des Angesichts, unserer Könige , unserer Fürsten und  unserer Väter , weil wir gegen dich gesündigt  haben."
Dan.11.4,4,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Und sobald er aufgestanden ist, wird sein Reich  zertrümmert und nach den vier  Winden des Himmels  hin zerteilt werden . Aber  nicht für seine Nachkommen wird es sein und nicht nach der Macht , mit welcher er geherrscht hat; denn  sein Reich  wird zerstört und anderen  zuteil werden, mit Ausschluß von jenen.","Und sobald er aufgestanden ist, wird sein Reich  zertrümmert und nach den vier  Winden des Himmels  hin zerteilt werden . Aber  nicht für seine Nachkommen wird es sein und nicht nach der Macht , mit welcher er geherrscht hat; denn  sein Reich  wird zerstört und anderen  zuteil werden, mit Ausschluss von jenen."
Hos.2.4,62,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Rechtet mit eurer Mutter , rechtet! denn sie  ist nicht  mein Weib , und ich bin nicht ihr Mann  -Damit sie  ihre Hurerei  von ihrem Angesicht  wegtue und ihren Ehebruch zwischen ihren Brüsten  hinweg:","Rechtet mit eurer Mutter , rechtet! denn sie  ist nicht  meine Frau , und ich bin nicht ihr Mann  -Damit sie  ihre Hurerei  von ihrem Angesicht  wegtue und ihren Ehebruch zwischen ihren Brüsten  hinweg:"
Hos.3.1,57,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Jehova sprach  zu mir: Geh wiederum hin , liebe  ein Weib , das von ihrem Freunde geliebt  wird und Ehebruch  treibt: wie Jehova  die Kinder Israel liebt , welche sich  aber zu anderen Göttern  hinwenden und Traubenkuchen lieben .","Und der HERR sprach  zu mir: Geh wiederum hin , liebe  eine Frau , die von ihrem Freunde geliebt  wird und Ehebruch  treibt: wie HERR  die Kinder Israel liebt , welche sich  aber zu anderen Göttern  hinwenden und Traubenkuchen lieben ."
Hos.3.1,126,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und Jehova sprach  zu mir: Geh wiederum hin , liebe  ein Weib , das von ihrem Freunde geliebt  wird und Ehebruch  treibt: wie Jehova  die Kinder Israel liebt , welche sich  aber zu anderen Göttern  hinwenden und Traubenkuchen lieben .","Und der HERR sprach  zu mir: Geh wiederum hin , liebe  eine Frau , die von ihrem Freunde geliebt  wird und Ehebruch  treibt: wie HERR  die Kinder Israel liebt , welche sich  aber zu anderen Göttern  hinwenden und Traubenkuchen lieben ."
Hos.4.10,142,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"und sie werden essen  und nicht satt werden . Sie  treiben Hurerei , aber sie werden sich nicht ausbreiten; denn sie haben es aufgegeben, auf Jehova  zu achten.","und sie werden essen  und nicht satt werden . Sie  treiben Hurerei , aber sie werden sich nicht ausbreiten; denn sie haben es aufgegeben, auf HERR  zu achten."
Hos.5.4,120,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Ihre Handlungen gestatten ihnen nicht, zu ihrem Gott  umzukehren; denn der Geist  der Hurerei ist in  ihrem Innern, und Jehova kennen sie  nicht.","Ihre Handlungen gestatten ihnen nicht, zu ihrem Gott  umzukehren; denn der Geist  der Hurerei ist in  ihrem Innern, und HERR kennen sie  nicht."
Hos.6.3,12,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"So laßt uns Jehova erkennen , ja, laßt uns trachten nach  seiner Erkenntnis! Sein Hervortreten ist  sicher wie die Morgendämmerung; und er  wird für uns kommen wie der Regen , wie der Spätregen  die Erde  benetzt.""","So lasst uns HERR erkennen , ja, lasst uns trachten nach  seiner Erkenntnis! Sein Hervortreten ist  sicher wie die Morgendämmerung; und er  wird für uns kommen wie der Regen , wie der Spätregen  die Erde  benetzt."""
Hos.7.1,0,Sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Sobald ich Israel  heilen will, werden  die Ungerechtigkeit Ephraims  und die Bosheiten Samarias  offenbar; denn sie  üben Falschheit, und der Dieb  dringt ein , draußen  raubt die Streifschar.","Sobald ich Israel  heilen will, werden  die Ungerechtigkeit Ephraims  und die Bosheiten Samarias  offenbar; denn sie  üben Falschheit, und der Dieb  dringt ein , draußen  raubt die Streifschar."
Hos.7.12,0,Sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Sobald sie hingehen , werde ich mein Netz  über sie ausbreiten , wie das Gevögel  des Himmels  werde ich sie herniederziehen. Ich werde sie züchtigen  gemäß dem, was ihrer Gemeinde  verkündigt worden ist.","Sobald sie hingehen , werde ich mein Netz  über sie ausbreiten , wie das Gevögel  des Himmels  werde ich sie herniederziehen. Ich werde sie züchtigen  gemäß dem, was ihrer Gemeinde  verkündigt worden ist."
Hos.9.4,11,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Sie werden Jehova keinen Wein  spenden, und  ihre Schlachtopfer werden ihm nicht  angenehm sein : wie Trauerspeise wird es  ihnen sein; alle, die  davon essen , werden sich verunreinigen ; denn für ihren Hunger wird ihre Speise  sein, in das Haus  Jehovas wird sie nicht kommen .","Sie werden HERR keinen Wein  spenden, und  ihre Schlachtopfer werden ihm nicht  angenehm sein : wie Trauerspeise wird es  ihnen sein; alle, die  davon essen , werden sich verunreinigen ; denn für ihren Hunger wird ihre Speise  sein, in das Haus  des HERRN wird sie nicht kommen ."
Hos.9.14,21,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Gib  ihnen, Jehova ; was wirst du ihnen geben ? Gib  ihnen einen unfruchtbaren Mutterleib  und trockene Brüste !","
        Gib  ihnen, HERR ; was wirst du ihnen geben ? Gib  ihnen einen unfruchtbaren Mutterleib  und trockene Brüste !"
Hos.12.13,73,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Jakob  entfloh nach dem Gefilde von Aram , und Israel diente  um ein Weib  und hütete um ein Weib .","Und Jakob  entfloh nach dem Gefilde von Aram , und Israel diente  um eine Frau  und hütete um eine Frau ."
Hos.12.13,97,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Jakob  entfloh nach dem Gefilde von Aram , und Israel diente  um ein Weib  und hütete um ein Weib .","Und Jakob  entfloh nach dem Gefilde von Aram , und Israel diente  um eine Frau  und hütete um eine Frau ."
Joel.1.19,8,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Zu dir, Jehova , rufe ich; denn ein Feuer hat  die Auen  der Steppe verzehrt , und eine Flamme  alle Bäume  des Feldes  versengt.","Zu dir, HERR , rufe ich; denn ein Feuer hat  die Auen  der Steppe verzehrt , und eine Flamme  alle Bäume  des Feldes  versengt."
Joel.2.18,12,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Dann eifert Jehova  für sein Land , und er  hat Mitleid mit seinem Volke .","Dann eifert HERR  für sein Land , und er  hat Mitleid mit seinem Volke ."
Joel.4.11,80,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Eilet und kommet her , alle ihr  Nationen ringsum, und versammelt euch ! Dahin, Jehova , sende deine Helden  hinab!","Eilet und kommet her , alle ihr  Nationen ringsum, und versammelt euch ! Dahin, HERR , sende deine Helden  hinab!"
Amos.4.13,201,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Denn siehe, der die Berge  bildet und  den Wind schafft , und dem Menschen  kundtut, was sein Gedanke ist ; der die Morgenröte  und die Finsternis macht , und einherschreitet auf den Höhen  der Erde : Jehova , Gott  der Heerscharen , ist sein Name .","Denn siehe, der die Berge  bildet und  den Wind schafft , und dem Menschen  kundtut, was sein Gedanke ist ; der die Morgenröte  und die Finsternis macht , und einherschreitet auf den Höhen  der Erde : HERR , Gott  der Heerscharen , ist sein Name ."
Amos.7.17,33,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Darum spricht Jehova  also: Dein Weib wird  zur Hure werden  in der Stadt , und  diene Söhne  und deine Töchter  werden durchs Schwert fallen , und dein Land  wird verteilt werden mit der Meßschnur, und du  selbst wirst in einem unreinen Lande sterben ; und Israel  wird gewißlich aus seinem Lande weggeführt  werden.","Darum spricht der HERR  also: Deine Frau wird  zur Hure werden  in der Stadt , und  diene Söhne  und deine Töchter  werden durchs Schwert fallen , und dein Land  wird verteilt werden mit der Messschnur, und du  selbst wirst in einem unreinen Lande sterben ; und Israel  wird gewisslich aus seinem Lande weggeführt  werden."
