ref,start,word,kind,reason,context_before,context_after
Zech.5.7,56,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und siehe, da erhob sich eine Scheibe von Blei, und ein Weib saß drinnen im Epha.","Und siehe, da erhob sich eine Scheibe von Blei, und eine Frau saß drinnen im Epha."
Mal.2.14,78,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und ihr fragt: »Warum?« Weil der HERR Zeuge war zwischen dir und dem Weibe deiner Jugend, welcher du nun untreu geworden bist, obschon sie deine Gefährtin und das Weib deines Bundes ist!","
        Und ihr fragt: »Warum?« Weil der HERR Zeuge war zwischen dir und der Frau deiner Jugend, welcher du nun untreu geworden bist, obschon sie deine Gefährtin und die Frau deines Bundes ist!"
Mal.2.14,172,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und ihr fragt: »Warum?« Weil der HERR Zeuge war zwischen dir und dem Weibe deiner Jugend, welcher du nun untreu geworden bist, obschon sie deine Gefährtin und das Weib deines Bundes ist!","
        Und ihr fragt: »Warum?« Weil der HERR Zeuge war zwischen dir und der Frau deiner Jugend, welcher du nun untreu geworden bist, obschon sie deine Gefährtin und die Frau deines Bundes ist!"
Mal.2.15,179,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und hat er sie nicht eins gemacht und geistesverwandt mit ihm? Und wonach soll das eine trachten? Nach göttlichem Samen! So hütet euch denn in eurem Geiste, und niemand werde dem Weibe seiner Jugend untreu!","Und hat er sie nicht eins gemacht und geistesverwandt mit ihm? Und wonach soll das eine trachten? Nach göttlichem Samen! So hütet euch denn in eurem Geiste, und niemand werde der Frau seiner Jugend untreu!"
Matt.1.6,90,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jesse 
        zeugte den König David. Der König David zeugte den Salomo mit dem Weibe Urias,","
        Jesse 
        zeugte den König David. Der König David zeugte den Salomo mit der Frau Urias,"
Matt.1.20,157,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Während er aber solches im Sinne hatte, siehe, da erschien ihm ein Engel des Herrn im Traum, der sprach: Joseph, Sohn Davids, scheue dich nicht, Maria, dein Weib, zu dir zu nehmen; denn was in ihr erzeugt ist, das ist vom heiligen Geist.","Während er aber solches im Sinne hatte, siehe, da erschien ihm ein Engel des Herrn im Traum, der sprach: Joseph, Sohn Davids, scheue dich nicht, Maria, deine Frau, zu dir zu nehmen; denn was in ihr erzeugt ist, das ist vom heiligen Geist."
Matt.1.24,96,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als nun Joseph vom Schlaf erwachte, tat er, wie ihm der Engel des Herrn befohlen, und nahm sein Weib zu sich","Als nun Joseph vom Schlaf erwachte, tat er, wie ihm der Engel des Herrn befohlen, und nahm seine Frau zu sich"
Matt.5.28,64,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Ich 
        aber 
        sage 
        euch: Wer ein Weib ansieht, ihrer zu begehren, der hat in seinem Herzen schon Ehebruch mit ihr begangen.","
        Ich 
        aber 
        sage 
        euch: Wer eine Frau ansieht, ihrer zu begehren, der hat in seinem Herzen schon Ehebruch mit ihr begangen."
Matt.9.22,140,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jesus 
        aber 
        wandte sich um, sah sie und sprach: Sei getrost, meine Tochter, dein Glaube hat dir geholfen! Und das Weib war gerettet von jener Stunde an.","
        Jesus 
        aber 
        wandte sich um, sah sie und sprach: Sei getrost, meine Tochter, dein Glaube hat dir geholfen! Und die Frau war gerettet von jener Stunde an."
Matt.11.11,55,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Wahrlich, ich sage euch, unter denen, die vom Weibe geboren sind, ist kein Größerer aufgetreten, als Johannes der Täufer. Doch der Kleinste im Himmelreich ist größer als er.","
        Wahrlich, ich sage euch, unter denen, die von der Frau geboren sind, ist kein Größerer aufgetreten, als Johannes der Täufer. Doch der Kleinste im Himmelreich ist größer als er."
Matt.13.33,90,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Ein anderes Gleichnis sagte er ihnen: Das Himmelreich ist gleich einem Sauerteig, den ein Weib nahm und unter drei Scheffel Mehl mengte, bis es ganz durchsäuert ward.","Ein anderes Gleichnis sagte er ihnen: Das Himmelreich ist gleich einem Sauerteig, den eine Frau nahm und unter drei Scheffel Mehl mengte, bis es ganz durchsäuert ward."
Matt.18.25,65,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da er aber nicht bezahlen konnte, befahl sein Herr, ihn und sein Weib und seine Kinder und alles, was er hatte, zu verkaufen und also zu bezahlen.","Da er aber nicht bezahlen konnte, befahl sein Herr, ihn und seine Frau und seine Kinder und alles, was er hatte, zu verkaufen und also zu bezahlen."
Matt.19.4,162,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Er 
        aber 
        antwortete 
        und 
        sprach zu ihnen: Habt ihr nicht gelesen, daß der Schöpfer die Menschen am Anfang als Mann und Weib erschuf","
        Er 
        aber 
        antwortete 
        und 
        sprach zu ihnen: Habt ihr nicht gelesen, dass der Schöpfer die Menschen am Anfang als Mann und Frau erschuf"
Matt.19.5,91,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        und 
        sprach: »Darum wird ein Mensch Vater und Mutter verlassen und seinem Weibe anhangen; und die zwei werden ein Fleisch sein«?","
        und 
        sprach: »Darum wird ein Mensch Vater und Mutter verlassen und seiner Frau anhangen; und die zwei werden ein Fleisch sein«?"
Matt.19.29,99,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und ein jeglicher, welcher Häuser oder Brüder oder Schwestern oder Vater oder Mutter oder Weib oder Kinder oder Äcker um meines Namens willen verlassen hat, der wird es hundertfältig empfangen und das ewige Leben erben.","
        Und ein jeglicher, welcher Häuser oder Brüder oder Schwestern oder Vater oder Mutter oder Frau oder Kinder oder Äcker um meines Namens willen verlassen hat, der wird es hundertfältig empfangen und das ewige Leben erben."
Matt.26.7,9,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"trat ein Weib zu ihm mit einer alabasternen Flasche voll kostbarer Salbe und goß sie auf sein Haupt, während er zu Tische saß.","trat eine Frau zu ihm mit einer alabasternen Flasche voll kostbarer Salbe und goss sie auf sein Haupt, während er zu Tische saß."
Matt.26.10,69,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da es aber Jesus merkte, sprach er zu ihnen: Warum bekümmert ihr das Weib? Sie hat doch ein gutes Werk an mir getan!","Da es aber Jesus merkte, sprach er zu ihnen: Warum bekümmert ihr die Frau? Sie hat doch ein gutes Werk an mir getan!"
Matt.27.19,50,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als er aber auf dem Richterstuhl saß, sandte sein Weib zu ihm und ließ ihm sagen: Habe du nichts zu schaffen mit diesem Gerechten; denn ich habe heute im Traume seinetwegen viel gelitten!","Als er aber auf dem Richterstuhl saß, sandte seine Frau zu ihm und ließ ihm sagen: Habe du nichts zu schaffen mit diesem Gerechten; denn ich habe heute im Traume seinetwegen viel gelitten!"
Mark.5.36,0,Sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Sobald aber Jesus dies Wort hörte, sprach er zum Obersten der Synagoge: Fürchte dich nicht, glaube nur!","Sobald aber Jesus dies Wort hörte, sprach er zum Obersten der Synagoge: Fürchte dich nicht, glaube nur!"
Mark.6.17,130,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Denn 
        er, Herodes, hatte ausgesandt und Johannes greifen und ihn im Gefängnis binden lassen, wegen Herodias, des Weibes seines Bruders Philippus, weil er sie zur Frau genommen hatte.","
        Denn 
        er, Herodes, hatte ausgesandt und Johannes greifen und ihn im Gefängnis binden lassen, wegen Herodias, der Frau seines Bruders Philippus, weil er sie zur Frau genommen hatte."
Mark.6.18,107,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Denn 
        Johannes 
        hatte zu Herodes gesagt: Es ist dir nicht erlaubt, deines Bruders Weib zu haben!","
        Denn 
        Johannes 
        hatte zu Herodes gesagt: Es ist dir nicht erlaubt, deines Bruders Frau zu haben!"
Mark.9.20,51,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        Und 
        sie brachten ihn zu ihm. Und sobald der Geist ihn sah, riß er ihn heftig, und er fiel auf die Erde, wälzte sich und schäumte.","
        Und 
        sie brachten ihn zu ihm. Und sobald der Geist ihn sah, riss er ihn heftig, und er fiel auf die Erde, wälzte sich und schäumte."
Mark.10.6,66,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,am Anfang der Schöpfung aber hat Gott sie erschaffen als Mann und Weib.,am Anfang der Schöpfung aber hat Gott sie erschaffen als Mann und Frau.
Mark.10.7,91,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Darum 
        wird ein Mensch seinen Vater und seine Mutter verlassen und seinem Weibe anhangen;","
        Darum 
        wird ein Mensch seinen Vater und seine Mutter verlassen und seiner Frau anhangen;"
Mark.11.2,82,sobald,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        und 
        sprach zu ihnen: Gehet in das Dorf, das vor euch liegt, und sobald ihr dort hineinkommt, werdet ihr ein Füllen angebunden finden, auf welchem noch kein Mensch gesessen hat; bindet es los und führet es her.","
        und 
        sprach zu ihnen: Gehet in das Dorf, das vor euch liegt, und sobald ihr dort hineinkommt, werdet ihr ein Füllen angebunden finden, auf welchem noch kein Mensch gesessen hat; bindet es los und führet es her."
Mark.14.3,95,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und da er zu Bethanien im Hause Simons des Aussätzigen war und zu Tische saß, kam ein Weib mit einer alabasternen Flasche voll Salbe, echter köstlicher Narde, zerbrach die alabasterne Flasche und goß sie aus auf sein Haupt.","
        Und da er zu Bethanien im Hause Simons des Aussätzigen war und zu Tische saß, kam eine Frau mit einer alabasternen Flasche voll Salbe, echter köstlicher Narde, zerbrach die alabasterne Flasche und goss sie aus auf sein Haupt."
Luke.1.13,114,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Aber der Engel sprach zu ihm: Fürchte dich nicht, Zacharias! Denn dein Gebet ist erhört worden, und dein Weib Elisabeth wird dir einen Sohn gebären, und du sollst ihm den Namen Johannes geben.","
        Aber der Engel sprach zu ihm: Fürchte dich nicht, Zacharias! Denn dein Gebet ist erhört worden, und deine Frau Elisabeth wird dir einen Sohn gebären, und du sollst ihm den Namen Johannes geben."
Luke.1.18,127,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und 
        Zacharias 
        sprach 
        zu dem Engel: Woran soll ich das erkennen? Denn ich bin alt, und mein Weib ist schon betagt.","
        Und 
        Zacharias 
        sprach 
        zu dem Engel: Woran soll ich das erkennen? Denn ich bin alt, und meine Frau ist schon betagt."
Luke.1.24,72,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Aber 
        nach 
        diesen 
        Tagen empfing sein Weib Elisabeth, und sie verbarg sich fünf Monate und sprach:","
        Aber 
        nach 
        diesen 
        Tagen empfing seine Frau Elisabeth, und sie verbarg sich fünf Monate und sprach:"
Luke.6.38,128,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        Gebet, so wird euch gegeben werden; ein gutes, vollgedrücktes, gerütteltes und überfließendes Maß wird man euch in den Schoß geben. Denn mit eben dem Maße, mit welchem ihr messet, wird euch wieder gemessen werden.","
        Gebet, so wird euch gegeben werden; ein gutes, vollgedrücktes, gerütteltes und überfließendes Maß wird man euch in den Schoß geben. Denn mit eben dem Maße, mit welchem ihr messet, wird euch wieder gemessen werden."
Luke.8.3,35,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        und 
        Johanna, das Weib Chusas, eines Verwalters des Herodes, und Susanna und viele andere, welche ihnen dienten mit ihrer Habe.","
        und 
        Johanna, die Frau Chusas, eines Verwalters des Herodes, und Susanna und viele andere, welche ihnen dienten mit ihrer Habe."
Luke.10.38,52,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als sie aber weiterreisten, kam er in ein Dorf; ein Weib aber namens Martha nahm ihn auf in ihr Haus.","Als sie aber weiterreisten, kam er in ein Dorf; eine Frau aber namens Martha nahm ihn auf in ihr Haus."
Luke.11.8,172,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Ich sage euch: Wenn er auch nicht deswegen aufstehen und ihm geben wird, weil er sein Freund ist, so wird er doch um seiner Unverschämtheit willen aufstehen und ihm geben, soviel er bedarf.","Ich sage euch: Wenn er auch nicht deswegen aufstehen und ihm geben wird, weil er sein Freund ist, so wird er doch um seiner Unverschämtheit willen aufstehen und ihm geben, soviel er bedarf."
Luke.13.12,62,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als nun Jesus sie sah, rief er sie zu sich und sprach zu ihr: Weib, du bist erlöst von deiner Krankheit!","Als nun Jesus sie sah, rief er sie zu sich und sprach zu ihr: Frau, du bist erlöst von deiner Krankheit!"
Luke.13.21,39,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Es ist einem Sauerteig gleich, den ein Weib nahm und unter drei Scheffel Mehl mengte, bis es ganz durchsäuert war.","Es ist einem Sauerteig gleich, den eine Frau nahm und unter drei Scheffel Mehl mengte, bis es ganz durchsäuert war."
Luke.14.26,64,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn jemand zu mir kommt und nicht seinen Vater und die Mutter, Weib und Kinder, Brüder und Schwestern haßt, dazu aber auch seine eigene Seele, der kann nicht mein Jünger sein.","Wenn jemand zu mir kommt und nicht seinen Vater und die Mutter, Frau und Kinder, Brüder und Schwestern hasst, dazu aber auch seine eigene Seele, der kann nicht mein Jünger sein."
Luke.16.18,27,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Jeder, der sich von seinem Weibe scheidet und eine andere heiratet, der bricht die Ehe, und jeder, der eine von ihrem Manne Geschiedene heiratet, bricht auch die Ehe.","Jeder, der sich von seiner Frau scheidet und eine andere heiratet, der bricht die Ehe, und jeder, der eine von ihrem Manne Geschiedene heiratet, bricht auch die Ehe."
Luke.16.22,70,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Es begab sich aber, daß der Arme starb und von den Engeln in Abrahams Schoß getragen wurde. Es starb aber auch der Reiche und wurde begraben.","Es begab sich aber, dass der Arme starb und von den Engeln in Abrahams Schoß getragen wurde. Es starb aber auch der Reiche und wurde begraben."
Luke.16.23,148,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        Und 
        als 
        er 
        im Totenreich seine Augen erhob, da er Qualen litt, sieht er Abraham von ferne und Lazarus in seinem Schoß.","
        Und 
        als 
        er 
        im Totenreich seine Augen erhob, da er Qualen litt, sieht er Abraham von ferne und Lazarus in seinem Schoß."
Luke.17.32,26,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Gedenket an Lots Weib!","
        Gedenket an Lots Frau!"
Luke.18.29,107,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Er 
        aber 
        sprach zu ihnen: Wahrlich, ich sage euch: Es ist niemand, der Haus oder Weib oder Brüder oder Eltern oder Kinder verlassen hat um des Reiches Gottes willen,","
        Er 
        aber 
        sprach zu ihnen: Wahrlich, ich sage euch: Es ist niemand, der Haus oder Frau oder Brüder oder Eltern oder Kinder verlassen hat um des Reiches Gottes willen,"
Luke.22.57,56,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Er 
        aber 
        leugnete und sprach: Weib, ich kenne ihn nicht!","
        Er 
        aber 
        leugnete und sprach: Frau, ich kenne ihn nicht!"
John.2.4,40,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jesus 
        spricht zu ihr: Weib, was habe ich mit dir zu schaffen? Meine Stunde ist noch nicht gekommen!","
        Jesus 
        spricht zu ihr: Frau, was habe ich mit dir zu schaffen? Meine Stunde ist noch nicht gekommen!"
John.3.4,157,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        Nikodemus 
        spricht 
        zu ihm: Wie kann ein Mensch geboren werden, wenn er alt ist? Er kann doch nicht zum zweitenmal in seiner Mutter Schoß gehen und geboren werden?","
        Nikodemus 
        spricht 
        zu ihm: Wie kann ein Mensch geboren werden, wenn er alt ist? Er kann doch nicht zum zweitenmal in seiner Mutter Schoß gehen und geboren werden?"
John.4.21,58,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jesus 
        spricht 
        zu 
        ihr: Weib, glaube mir, es kommt die Stunde, wo ihr weder auf diesem Berge, noch zu Jerusalem den Vater anbeten werdet.","
        Jesus 
        spricht 
        zu 
        ihr: Frau, glaube mir, es kommt die Stunde, wo ihr weder auf diesem Berge, noch zu Jerusalem den Vater anbeten werdet."
John.6.11,174,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        Jesus 
        aber 
        nahm die Brote, sagte Dank und teilte sie den Jüngern aus, die Jünger aber denen, die sich gesetzt hatten; ebenso auch von den Fischen, soviel sie wollten.","
        Jesus 
        aber 
        nahm die Brote, sagte Dank und teilte sie den Jüngern aus, die Jünger aber denen, die sich gesetzt hatten; ebenso auch von den Fischen, soviel sie wollten."
John.8.3,69,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Da 
        brachten die Schriftgelehrten und Pharisäer ein Weib zu ihm, die beim Ehebruch ergriffen worden war, stellten sie in die Mitte","
        Da 
        brachten die Schriftgelehrten und Pharisäer eine Frau zu ihm, die beim Ehebruch ergriffen worden war, stellten sie in die Mitte"
John.8.4,37,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und sprachen zu ihm: Meister, dieses Weib ist auf der Tat beim Ehebruch ergriffen worden.","und sprachen zu ihm: Meister, diese Frau ist auf der Tat beim Ehebruch ergriffen worden."
John.8.9,156,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als sie aber das hörten, gingen sie von ihrem Gewissen gestraft einer nach dem andern hinaus, die Ältesten zuerst; Jesus aber ward allein gelassen, mit dem Weib, das in der Mitte stand.","Als sie aber das hörten, gingen sie von ihrem Gewissen gestraft einer nach dem andern hinaus, die Ältesten zuerst; Jesus aber ward allein gelassen, mit der Frau, die in der Mitte stand."
John.8.10,55,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Da richtete sich Jesus auf und sprach zu ihr: Weib, wo sind deine Ankläger? Hat dich niemand verdammt?","
        Da richtete sich Jesus auf und sprach zu ihr: Frau, wo sind deine Ankläger? Hat dich niemand verdammt?"
John.15.2,10,Schoß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Jegliches Schoß an mir, das keine Frucht bringt, nimmt er weg; jedes fruchtbare aber reinigt er, damit es mehr Frucht bringe.","Jegliches Schoß an mir, das keine Frucht bringt, nimmt er weg; jedes fruchtbare aber reinigt er, damit es mehr Frucht bringe."
John.19.26,106,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Als nun Jesus die Mutter sah und den Jünger dabei stehen, den er lieb hatte, spricht er zu seiner Mutter: Weib, siehe, dein Sohn!","Als nun Jesus die Mutter sah und den Jünger dabei stehen, den er lieb hatte, spricht er zu seiner Mutter: Frau, siehe, dein Sohn!"
John.19.34,103,floß,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"
        sondern 
        einer der Kriegsknechte durchbohrte seine Seite mit einem Speer, und alsbald floß Blut und Wasser heraus.","
        sondern 
        einer der Kriegsknechte durchbohrte seine Seite mit einem Speer, und alsbald floß Blut und Wasser heraus."
John.20.13,36,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Und diese sprechen zu ihr: Weib, was weinst du? Sie spricht zu ihnen: Sie haben meinen Herrn weggenommen, und ich weiß nicht, wo sie ihn hingelegt haben!","
        Und diese sprechen zu ihr: Frau, was weinst du? Sie spricht zu ihnen: Sie haben meinen Herrn weggenommen, und ich weiß nicht, wo sie ihn hingelegt haben!"
John.20.15,40,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Jesus 
        spricht zu ihr: Weib, was weinst du? Wen suchst du? Sie meint, es sei der Gärtner, und spricht zu ihm: Herr, hast du ihn weggetragen, so sage mir, wo du ihn hingelegt hast, so will ich ihn holen!","
        Jesus 
        spricht zu ihr: Frau, was weinst du? Wen suchst du? Sie meint, es sei der Gärtner, und spricht zu ihm: Herr, hast du ihn weggetragen, so sage mir, wo du ihn hingelegt hast, so will ich ihn holen!"
Acts.24.24,55,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Nach etlichen Tagen aber kam Felix mit seinem Weibe Drusilla, die eine Jüdin war, und ließ den Paulus holen und hörte ihn über den Glauben an Christus Jesus.","
        Nach etlichen Tagen aber kam Felix mit seiner Frau Drusilla, die eine Jüdin war, und ließ den Paulus holen und hörte ihn über den Glauben an Christus Jesus."
Rom.1.15,15,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"darum bin ich, soviel an mir liegt, bereit, auch euch in Rom das Evangelium zu verkündigen.","darum bin ich, soviel an mir liegt, bereit, auch euch in Rom das Evangelium zu verkündigen."
Rom.12.18,16,soviel,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Ist es möglich, soviel an euch liegt, so habt mit allen Menschen Frieden.","Ist es möglich, soviel an euch liegt, so habt mit allen Menschen Frieden."
1Cor.7.1,95,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Was aber das betrifft, wovon ihr mir geschrieben habt, so ist es ja gut für den Menschen, kein Weib zu berühren;","Was aber das betrifft, wovon ihr mir geschrieben habt, so ist es ja gut für den Menschen, keine Frau zu berühren;"
1Cor.11.3,96,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Ich will aber, daß ihr wisset, daß Christus eines jeglichen Mannes Haupt ist, der Mann aber des Weibes Haupt, Gott aber Christi Haupt.","Ich will aber, dass ihr wisset, dass Christus eines jeglichen Mannes Haupt ist, der Mann aber der Frau Haupt, Gott aber Christi Haupt."
1Cor.11.5,6,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Jedes Weib aber, welches betet und weissagt mit unverhülltem Haupt, schändet ihr Haupt; es ist ein und dasselbe, wie wenn sie geschoren wäre!","Jede Frau aber, welches betet und weissagt mit unverhülltem Haupt, schändet ihr Haupt; es ist ein und dasselbe, wie wenn sie geschoren wäre!"
1Cor.11.6,37,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Denn 
        wenn sich ein Weib nicht verhüllen will, so lasse sie sich das Haar abschneiden! Nun es aber einem Weibe übel ansteht, sich das Haar abschneiden oder abscheren zu lassen, so soll sie sich verhüllen.","
        Denn 
        wenn sich eine Frau nicht verhüllen will, so lasse sie sich das Haar abschneiden! Nun es aber einer Frau übel ansteht, sich das Haar abschneiden oder abscheren zu lassen, so soll sie sich verhüllen."
1Cor.11.6,122,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Denn 
        wenn sich ein Weib nicht verhüllen will, so lasse sie sich das Haar abschneiden! Nun es aber einem Weibe übel ansteht, sich das Haar abschneiden oder abscheren zu lassen, so soll sie sich verhüllen.","
        Denn 
        wenn sich eine Frau nicht verhüllen will, so lasse sie sich das Haar abschneiden! Nun es aber einer Frau übel ansteht, sich das Haar abschneiden oder abscheren zu lassen, so soll sie sich verhüllen."
1Cor.11.7,102,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Der Mann hat nämlich darum nicht nötig, das Haupt zu verhüllen, weil er Gottes Bild und Ehre ist; das Weib aber ist des Mannes Ehre.","Der Mann hat nämlich darum nicht nötig, das Haupt zu verhüllen, weil er Gottes Bild und Ehre ist; die Frau aber ist des Mannes Ehre."
1Cor.11.8,39,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Denn der Mann kommt nicht vom Weibe, sondern das Weib vom Mann;","
        Denn der Mann kommt nicht von der Frau, sondern die Frau vom Mann;"
1Cor.11.8,58,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        Denn der Mann kommt nicht vom Weibe, sondern das Weib vom Mann;","
        Denn der Mann kommt nicht von der Frau, sondern die Frau vom Mann;"
1Cor.11.9,42,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        auch wurde der Mann nicht um des Weibes willen erschaffen, sondern das Weib um des Mannes willen.","
        auch wurde der Mann nicht um der Frau willen erschaffen, sondern die Frau um des Mannes willen."
1Cor.11.9,80,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        auch wurde der Mann nicht um des Weibes willen erschaffen, sondern das Weib um des Mannes willen.","
        auch wurde der Mann nicht um der Frau willen erschaffen, sondern die Frau um des Mannes willen."
